DATE_TIME,STATION,TOTAL_TRAFFIC
2017-05-09 12:00:00,34 ST-HERALD SQ,48588.5
2017-05-25 16:00:00,42 ST-PORT AUTH,48582.15
2017-04-28 16:00:00,42 ST-PORT AUTH,48552.25
2017-05-31 12:00:00,34 ST-HERALD SQ,48551.75
2017-05-15 20:00:00,GRD CNTRL-42 ST,48536.4429039954
2017-03-03 20:00:00,34 ST-PENN STA,48505.0
2017-03-16 20:00:00,23 ST,48490.44230769237
2017-05-23 20:00:00,GRD CNTRL-42 ST,48476.139962819245
2017-05-15 12:00:00,23 ST,48405.0
2017-04-11 20:00:00,GRD CNTRL-42 ST,48370.053571427474
2017-03-31 20:00:00,GRD CNTRL-42 ST,48339.30357142666
2017-04-19 16:00:00,86 ST,48335.0
2017-03-09 16:00:00,42 ST-PORT AUTH,48318.5
2017-05-05 16:00:00,42 ST-PORT AUTH,48314.45
2017-05-17 12:00:00,14 ST-UNION SQ,48310.0
2017-05-01 12:00:00,23 ST,48298.25
2017-03-13 16:00:00,86 ST,48293.0
2017-05-02 16:00:00,86 ST,48290.0
2017-05-30 20:00:00,GRD CNTRL-42 ST,48281.85
2017-04-13 16:00:00,42 ST-PORT AUTH,48277.95
2017-04-24 20:00:00,GRD CNTRL-42 ST,48276.99999999837
2017-03-16 08:00:00,23 ST,48276.95673076922
2017-04-28 20:00:00,34 ST-HERALD SQ,48266.35000000009
2017-04-24 08:00:00,34 ST-HERALD SQ,48246.75
2017-03-02 08:00:00,86 ST,48245.5
2017-05-23 16:00:00,86 ST,48228.0
2017-05-12 20:00:00,34 ST-HERALD SQ,48227.954545456916
2017-05-19 16:00:00,42 ST-PORT AUTH,48200.45
2017-05-10 20:00:00,34 ST-PENN STA,48173.049999999974
2017-03-09 16:00:00,59 ST COLUMBUS,48141.0
2017-05-11 16:00:00,86 ST,48111.0
2017-03-27 20:00:00,34 ST-PENN STA,48076.0
2017-05-09 16:00:00,86 ST,48067.0
2017-03-01 08:00:00,42 ST-PORT AUTH,48059.0
2017-04-05 08:00:00,23 ST,48043.25
2017-04-15 16:00:00,34 ST-HERALD SQ,48032.75
2017-05-08 20:00:00,GRD CNTRL-42 ST,48010.192903995114
2017-04-22 16:00:00,34 ST-HERALD SQ,47952.411616161466
2017-05-03 20:00:00,34 ST-PENN STA,47942.6875
2017-05-19 20:00:00,GRD CNTRL-42 ST,47942.15718970963
2017-04-20 16:00:00,86 ST,47935.5
2017-04-13 12:00:00,23 ST,47906.125
2017-03-09 16:00:00,59 ST,47899.0
2017-04-10 12:00:00,14 ST-UNION SQ,47884.0
2017-05-20 12:00:00,34 ST-PENN STA,47874.75
2017-05-25 16:00:00,86 ST,47803.75
2017-04-19 16:00:00,42 ST-PORT AUTH,47793.2095238145
2017-03-08 16:00:00,59 ST COLUMBUS,47771.0
2017-03-16 16:00:00,42 ST-PORT AUTH,47754.15
2017-04-07 12:00:00,14 ST-UNION SQ,47740.80000000028
2017-03-07 16:00:00,42 ST-PORT AUTH,47698.5
2017-05-05 20:00:00,34 ST-PENN STA,47648.0
2017-04-04 16:00:00,86 ST,47634.0
2017-04-21 16:00:00,86 ST,47632.75
2017-04-17 08:00:00,34 ST-HERALD SQ,47584.75
2017-04-01 16:00:00,34 ST-PENN STA,47584.0
2017-05-15 12:00:00,34 ST-HERALD SQ,47574.95833341096
2017-03-02 16:00:00,59 ST COLUMBUS,47557.0
2017-05-08 16:00:00,86 ST,47506.45833333372
2017-04-19 08:00:00,23 ST,47500.25
2017-05-05 12:00:00,23 ST,47467.5
2017-05-04 16:00:00,42 ST-PORT AUTH,47450.808620689655
2017-05-09 08:00:00,34 ST-HERALD SQ,47448.5
2017-05-12 16:00:00,42 ST-PORT AUTH,47428.45
2017-04-04 08:00:00,FULTON ST,47427.25
2017-04-08 16:00:00,14 ST-UNION SQ,47406.299999999814
2017-03-08 20:00:00,34 ST-PENN STA,47394.5
2017-04-14 12:00:00,14 ST-UNION SQ,47377.5
2017-04-27 08:00:00,23 ST,47336.25
2017-05-26 16:00:00,FULTON ST,47333.25
2017-05-22 16:00:00,86 ST,47320.75
2017-04-05 12:00:00,14 ST-UNION SQ,47262.5
2017-04-26 08:00:00,23 ST,47251.0
2017-05-10 16:00:00,42 ST-PORT AUTH,47244.25
2017-05-12 20:00:00,GRD CNTRL-42 ST,47240.09290399517
2017-03-30 16:00:00,42 ST-PORT AUTH,47194.5
2017-03-08 12:00:00,14 ST-UNION SQ,47171.75
2017-05-17 16:00:00,42 ST-PORT AUTH,47156.45
2017-05-19 12:00:00,14 ST-UNION SQ,47137.0
2017-04-28 20:00:00,GRD CNTRL-42 ST,47119.79999999837
2016-03-11 16:00:00,34 ST-PENN STA,106873.0
2016-03-03 16:00:00,34 ST-PENN STA,106146.0
2016-03-08 16:00:00,34 ST-PENN STA,104509.5
2016-03-01 16:00:00,34 ST-PENN STA,104274.0
2016-03-04 16:00:00,34 ST-PENN STA,104050.0
2016-03-10 16:00:00,34 ST-PENN STA,103966.0
2016-03-09 16:00:00,34 ST-PENN STA,103059.5
2016-03-02 16:00:00,34 ST-PENN STA,101824.0
2016-05-13 16:00:00,34 ST-PENN STA,101509.75
2016-05-18 16:00:00,34 ST-PENN STA,100640.5
2016-03-24 16:00:00,34 ST-PENN STA,100203.375
2016-03-03 16:00:00,GRD CNTRL-42 ST,99806.75
2016-04-01 16:00:00,34 ST-PENN STA,98807.375
2016-03-18 16:00:00,34 ST-PENN STA,98737.25
2016-05-06 16:00:00,34 ST-PENN STA,98308.02777777778
2016-03-07 16:00:00,34 ST-PENN STA,98251.0
2016-05-19 16:00:00,34 ST-PENN STA,98069.0
2016-05-17 16:00:00,34 ST-PENN STA,97941.5
2016-03-30 16:00:00,34 ST-PENN STA,97929.75
2016-05-20 16:00:00,34 ST-PENN STA,97892.25
2016-04-06 16:00:00,34 ST-PENN STA,97727.0
2016-04-08 16:00:00,34 ST-PENN STA,97595.52500000093
2016-03-02 16:00:00,GRD CNTRL-42 ST,97586.25
2016-03-17 16:00:00,34 ST-PENN STA,97296.5
2016-05-26 16:00:00,34 ST-PENN STA,97164.25
2016-05-05 16:00:00,34 ST-PENN STA,97074.20833334263
2016-04-21 16:00:00,34 ST-PENN STA,97017.75
2016-03-10 16:00:00,GRD CNTRL-42 ST,96882.25
2016-03-01 16:00:00,GRD CNTRL-42 ST,96711.25
2016-05-04 16:00:00,34 ST-PENN STA,96532.75
2016-03-08 16:00:00,GRD CNTRL-42 ST,96350.0
2016-04-15 16:00:00,34 ST-PENN STA,96190.25
2016-04-05 16:00:00,34 ST-PENN STA,96126.25
2016-05-25 16:00:00,34 ST-PENN STA,96066.0
2016-03-31 16:00:00,34 ST-PENN STA,96030.75
2016-03-23 16:00:00,34 ST-PENN STA,95860.75
2016-03-11 16:00:00,GRD CNTRL-42 ST,95678.5
2016-03-16 16:00:00,34 ST-PENN STA,95579.0
2016-03-29 16:00:00,34 ST-PENN STA,95498.5
2016-03-09 16:00:00,GRD CNTRL-42 ST,95312.25
2016-04-04 16:00:00,34 ST-PENN STA,95036.25
2016-03-04 16:00:00,GRD CNTRL-42 ST,94870.75
2016-04-22 16:00:00,34 ST-PENN STA,94849.25
2016-04-13 16:00:00,34 ST-PENN STA,94630.75
2016-05-12 16:00:00,34 ST-PENN STA,94590.0
2016-05-24 16:00:00,34 ST-PENN STA,94532.75
2016-04-14 16:00:00,34 ST-PENN STA,94018.25
2016-03-21 16:00:00,34 ST-PENN STA,93631.0
2016-05-16 16:00:00,34 ST-PENN STA,93630.25
2016-04-28 16:00:00,34 ST-PENN STA,93598.75
2016-03-07 16:00:00,GRD CNTRL-42 ST,93491.66666666554
2016-03-22 16:00:00,34 ST-PENN STA,93369.75
2016-03-03 08:00:00,34 ST-PENN STA,93313.0
2016-03-15 16:00:00,34 ST-PENN STA,93312.4
2016-05-10 16:00:00,34 ST-PENN STA,93305.0
2016-05-23 16:00:00,34 ST-PENN STA,93294.75
2016-04-20 16:00:00,34 ST-PENN STA,93224.25
2016-05-03 16:00:00,34 ST-PENN STA,92893.48148148181
2016-05-02 16:00:00,34 ST-PENN STA,92756.0
2016-04-29 16:00:00,34 ST-PENN STA,92726.75
2016-05-11 16:00:00,34 ST-PENN STA,92662.0
2016-03-09 08:00:00,34 ST-PENN STA,92479.5
2016-04-19 16:00:00,34 ST-PENN STA,92472.75
2016-03-07 08:00:00,34 ST-PENN STA,92418.0
2016-04-27 16:00:00,34 ST-PENN STA,92138.75
2016-05-31 16:00:00,34 ST-PENN STA,91854.25
2016-04-12 16:00:00,34 ST-PENN STA,91788.25
2016-04-26 16:00:00,34 ST-PENN STA,91739.5
2016-03-14 16:00:00,34 ST-PENN STA,91452.0
2016-03-28 16:00:00,34 ST-PENN STA,91324.1
2016-04-11 16:00:00,34 ST-PENN STA,91144.25
2016-03-08 08:00:00,34 ST-PENN STA,91078.0
2016-05-09 16:00:00,34 ST-PENN STA,90733.0
2016-03-01 08:00:00,34 ST-PENN STA,90542.4166666647
2016-03-02 08:00:00,34 ST-PENN STA,90473.0
2016-04-18 16:00:00,34 ST-PENN STA,90096.25
2016-05-17 16:00:00,GRD CNTRL-42 ST,89991.5
2016-05-04 08:00:00,34 ST-PENN STA,89974.60833333996
2016-03-10 08:00:00,34 ST-PENN STA,89573.91666667257
2016-04-07 16:00:00,34 ST-PENN STA,89415.66666666674
2016-03-04 08:00:00,34 ST-PENN STA,89130.00000000838
2016-04-04 16:00:00,GRD CNTRL-42 ST,88523.28543877693
2016-05-04 16:00:00,GRD CNTRL-42 ST,88247.75
2016-03-17 16:00:00,GRD CNTRL-42 ST,88132.25
2016-04-06 16:00:00,GRD CNTRL-42 ST,87959.56188928889
2016-04-05 16:00:00,GRD CNTRL-42 ST,87890.67366403292
2016-04-25 16:00:00,34 ST-PENN STA,87142.75
2016-03-11 16:00:00,34 ST-HERALD SQ,87142.0
2016-05-27 16:00:00,34 ST-PENN STA,86541.0
2016-04-07 16:00:00,GRD CNTRL-42 ST,86538.95011454486
2016-04-13 16:00:00,GRD CNTRL-42 ST,86272.02946608068
2016-03-24 16:00:00,GRD CNTRL-42 ST,85953.25
2016-03-14 16:00:00,GRD CNTRL-42 ST,85915.50000002066
2016-03-03 08:00:00,GRD CNTRL-42 ST,85909.0
2016-04-08 16:00:00,GRD CNTRL-42 ST,85838.08833980083
2016-04-05 08:00:00,34 ST-PENN STA,85618.0
2016-05-05 08:00:00,34 ST-PENN STA,85571.375
2016-03-02 08:00:00,GRD CNTRL-42 ST,85508.45
2016-05-05 16:00:00,GRD CNTRL-42 ST,85347.75
2016-04-14 16:00:00,GRD CNTRL-42 ST,85335.32882556455
2016-05-24 08:00:00,34 ST-PENN STA,85298.0
2016-03-16 16:00:00,GRD CNTRL-42 ST,85236.0
2016-03-30 16:00:00,GRD CNTRL-42 ST,85024.0
2016-05-24 16:00:00,GRD CNTRL-42 ST,84608.5
2016-03-08 08:00:00,GRD CNTRL-42 ST,84585.7
2016-05-03 16:00:00,GRD CNTRL-42 ST,84502.0
2016-05-03 08:00:00,34 ST-PENN STA,84490.5
2016-04-12 16:00:00,GRD CNTRL-42 ST,84354.14124082471
2016-03-14 08:00:00,34 ST-PENN STA,84329.125
2016-04-11 16:00:00,GRD CNTRL-42 ST,84083.9196822355
2016-03-08 16:00:00,34 ST-HERALD SQ,84083.0
2016-05-10 16:00:00,GRD CNTRL-42 ST,84009.0
2016-05-25 16:00:00,GRD CNTRL-42 ST,83909.75
2016-03-31 16:00:00,GRD CNTRL-42 ST,83627.25
2016-03-11 08:00:00,34 ST-PENN STA,83583.0
2016-05-19 16:00:00,GRD CNTRL-42 ST,83567.5
2016-03-29 16:00:00,GRD CNTRL-42 ST,83549.5
2016-03-09 16:00:00,34 ST-HERALD SQ,83497.0
2016-04-12 08:00:00,34 ST-PENN STA,83485.58333333838
2016-05-11 16:00:00,GRD CNTRL-42 ST,83404.25
2016-03-04 16:00:00,34 ST-HERALD SQ,83351.0
2016-03-28 08:00:00,34 ST-PENN STA,83338.25
2016-05-26 16:00:00,GRD CNTRL-42 ST,83307.75
2016-04-28 16:00:00,GRD CNTRL-42 ST,83289.75
2016-03-10 08:00:00,GRD CNTRL-42 ST,83273.25
2016-05-06 16:00:00,GRD CNTRL-42 ST,83181.0
2016-04-20 16:00:00,GRD CNTRL-42 ST,83134.53272315918
2016-03-03 16:00:00,34 ST-HERALD SQ,83103.0
2016-04-26 16:00:00,GRD CNTRL-42 ST,83081.5114059143
2016-03-23 16:00:00,GRD CNTRL-42 ST,83031.5
2016-04-21 16:00:00,GRD CNTRL-42 ST,82955.98842954438
2016-03-18 16:00:00,GRD CNTRL-42 ST,82944.5
2016-05-23 16:00:00,GRD CNTRL-42 ST,82892.71666666667
2016-04-19 16:00:00,GRD CNTRL-42 ST,82735.6492389963
2016-03-22 16:00:00,GRD CNTRL-42 ST,82613.75
2016-03-02 16:00:00,34 ST-HERALD SQ,82182.0
2016-04-15 16:00:00,GRD CNTRL-42 ST,82170.75
2016-05-18 16:00:00,GRD CNTRL-42 ST,82137.0
2016-03-25 16:00:00,34 ST-PENN STA,82115.5
2016-03-15 16:00:00,GRD CNTRL-42 ST,82075.25
2016-04-01 16:00:00,GRD CNTRL-42 ST,82056.83333333372
2016-03-01 16:00:00,34 ST-HERALD SQ,82036.0
2016-05-16 08:00:00,34 ST-PENN STA,82026.75
2016-04-04 08:00:00,34 ST-PENN STA,81997.75
2016-03-21 16:00:00,GRD CNTRL-42 ST,81913.75
2016-03-29 08:00:00,34 ST-PENN STA,81843.5
2016-04-27 16:00:00,GRD CNTRL-42 ST,81824.89489007722
2016-05-18 16:00:00,34 ST-HERALD SQ,81821.92857142857
2016-03-04 08:00:00,GRD CNTRL-42 ST,81680.1
2016-05-16 16:00:00,GRD CNTRL-42 ST,81524.5833333329
2016-05-13 16:00:00,GRD CNTRL-42 ST,81457.10294117406
2016-03-15 08:00:00,34 ST-PENN STA,81238.75
2016-03-10 16:00:00,34 ST-HERALD SQ,81224.33333332732
2016-03-22 08:00:00,34 ST-PENN STA,81175.75
2016-04-19 08:00:00,34 ST-PENN STA,81053.0
2016-05-02 08:00:00,34 ST-PENN STA,81026.9583332277
2016-04-13 08:00:00,34 ST-PENN STA,81004.75000007395
2016-03-01 08:00:00,GRD CNTRL-42 ST,80970.56666666633
2016-03-24 16:00:00,34 ST-HERALD SQ,80903.75
2016-05-20 16:00:00,GRD CNTRL-42 ST,80897.5
2016-05-18 08:00:00,34 ST-PENN STA,80765.75
2016-05-31 16:00:00,GRD CNTRL-42 ST,80761.0
2016-03-30 08:00:00,34 ST-PENN STA,80603.75
2016-03-31 08:00:00,34 ST-PENN STA,80575.41666666744
2016-03-07 16:00:00,34 ST-HERALD SQ,80513.0
2016-05-31 08:00:00,34 ST-PENN STA,80379.0
2016-04-11 08:00:00,34 ST-PENN STA,80296.5
2016-05-25 08:00:00,34 ST-PENN STA,79946.66666666651
2016-03-03 16:00:00,23 ST,79835.5
2016-05-17 08:00:00,34 ST-PENN STA,79800.5
2016-03-21 08:00:00,34 ST-PENN STA,79745.5
2016-05-23 08:00:00,34 ST-PENN STA,79740.75
2016-05-19 08:00:00,34 ST-PENN STA,79702.5
2016-04-18 16:00:00,GRD CNTRL-42 ST,79676.25
2016-05-09 16:00:00,GRD CNTRL-42 ST,79519.75
2016-03-23 16:00:00,34 ST-HERALD SQ,79378.75
2016-04-29 16:00:00,GRD CNTRL-42 ST,79363.0
2016-03-17 08:00:00,34 ST-PENN STA,79350.25
2016-03-23 08:00:00,34 ST-PENN STA,79287.5
2016-05-02 16:00:00,GRD CNTRL-42 ST,79282.5
2016-04-20 08:00:00,34 ST-PENN STA,79202.75
2016-03-11 08:00:00,GRD CNTRL-42 ST,79169.25
2016-05-25 16:00:00,34 ST-HERALD SQ,78922.75
2016-04-06 08:00:00,34 ST-PENN STA,78754.75
2016-03-16 08:00:00,34 ST-PENN STA,78679.5
2016-05-06 08:00:00,34 ST-PENN STA,78588.7619047619
2016-03-17 16:00:00,34 ST-HERALD SQ,78573.0
2016-04-14 08:00:00,34 ST-PENN STA,78537.0
2016-05-09 08:00:00,34 ST-PENN STA,78506.0
2016-03-01 16:00:00,23 ST,78488.75
2016-03-08 16:00:00,23 ST,78484.25
2016-03-18 16:00:00,34 ST-HERALD SQ,78460.25
2016-04-07 08:00:00,34 ST-PENN STA,78289.75
2016-04-25 16:00:00,GRD CNTRL-42 ST,78270.62792175141
2016-04-01 16:00:00,34 ST-HERALD SQ,78270.0
2016-03-02 16:00:00,23 ST,78240.0
2016-04-15 16:00:00,34 ST-HERALD SQ,78194.25
2016-05-13 16:00:00,34 ST-HERALD SQ,78167.75
2016-03-30 16:00:00,34 ST-HERALD SQ,78128.875
2016-05-17 16:00:00,34 ST-HERALD SQ,78101.25
2016-05-19 16:00:00,34 ST-HERALD SQ,78013.4166666664
2016-05-20 16:00:00,34 ST-HERALD SQ,78010.25
2016-03-28 16:00:00,GRD CNTRL-42 ST,77949.75
2016-04-08 16:00:00,34 ST-HERALD SQ,77883.5
2016-05-06 16:00:00,34 ST-HERALD SQ,77784.3333334118
2016-04-12 08:00:00,GRD CNTRL-42 ST,77642.67849907311
2016-05-12 08:00:00,34 ST-PENN STA,77517.25
2016-03-10 16:00:00,23 ST,77500.75
2016-05-27 12:00:00,34 ST-PENN STA,77471.5
2016-03-07 08:00:00,GRD CNTRL-42 ST,77423.625
2016-05-04 16:00:00,34 ST-HERALD SQ,77393.0
2016-05-05 16:00:00,34 ST-HERALD SQ,77386.25
2016-04-21 08:00:00,34 ST-PENN STA,77355.75
2016-04-27 16:00:00,34 ST-HERALD SQ,77328.0
2016-04-28 16:00:00,34 ST-HERALD SQ,77307.0
2016-04-06 16:00:00,34 ST-HERALD SQ,77221.75
2016-04-22 16:00:00,GRD CNTRL-42 ST,77188.62191370728
2016-04-18 08:00:00,34 ST-PENN STA,77034.74999991927
2016-03-29 16:00:00,34 ST-HERALD SQ,77030.5
2016-03-22 16:00:00,34 ST-HERALD SQ,76991.25
2016-05-26 16:00:00,34 ST-HERALD SQ,76938.0
2016-03-09 16:00:00,23 ST,76916.25
2016-05-26 08:00:00,34 ST-PENN STA,76835.5
2016-03-31 16:00:00,34 ST-HERALD SQ,76831.75
2016-04-05 16:00:00,34 ST-HERALD SQ,76623.5
2016-03-24 08:00:00,34 ST-PENN STA,76529.04166666727
2016-03-16 16:00:00,34 ST-HERALD SQ,76451.5
2016-05-12 16:00:00,GRD CNTRL-42 ST,76305.63043478073
2016-05-12 16:00:00,34 ST-HERALD SQ,76153.0
2016-05-11 08:00:00,34 ST-PENN STA,75889.6875
2016-03-18 08:00:00,34 ST-PENN STA,75721.70833319808
2016-04-21 16:00:00,34 ST-HERALD SQ,75692.11538461503
2016-03-14 08:00:00,GRD CNTRL-42 ST,75690.125
2016-04-13 16:00:00,34 ST-HERALD SQ,75677.25
2016-04-26 08:00:00,34 ST-PENN STA,75560.76923076923
2016-04-29 16:00:00,34 ST-HERALD SQ,75504.0
2016-04-15 08:00:00,34 ST-PENN STA,75480.25
2016-05-11 16:00:00,34 ST-HERALD SQ,75447.25
2016-04-27 08:00:00,34 ST-PENN STA,75433.25
2016-04-01 08:00:00,34 ST-PENN STA,75293.875
2016-04-05 08:00:00,GRD CNTRL-42 ST,75270.62758894758
2016-04-28 08:00:00,34 ST-PENN STA,75125.0
2016-04-07 16:00:00,34 ST-HERALD SQ,75107.49999999627
2016-04-26 16:00:00,34 ST-HERALD SQ,74800.25
2016-03-15 16:00:00,34 ST-HERALD SQ,74756.625
2016-04-14 16:00:00,34 ST-HERALD SQ,74736.25
2016-04-20 16:00:00,34 ST-HERALD SQ,74594.36538461503
2016-03-21 16:00:00,34 ST-HERALD SQ,74592.5
2016-05-10 16:00:00,34 ST-HERALD SQ,74508.25
2016-05-17 16:00:00,23 ST,74386.75
2016-05-24 08:00:00,GRD CNTRL-42 ST,74211.60416666667
2016-05-23 16:00:00,34 ST-HERALD SQ,74197.75
2016-05-03 08:00:00,GRD CNTRL-42 ST,74179.0
2016-05-16 16:00:00,34 ST-HERALD SQ,74106.25
2016-04-25 08:00:00,34 ST-PENN STA,74029.0
2016-04-19 16:00:00,34 ST-HERALD SQ,73935.61538461596
2016-04-14 16:00:00,23 ST,73900.0
2016-03-07 16:00:00,23 ST,73875.5
2016-05-18 16:00:00,23 ST,73797.75
2016-05-06 08:00:00,GRD CNTRL-42 ST,73773.58333333477
2016-03-09 08:00:00,GRD CNTRL-42 ST,73595.58333333406
2016-03-28 16:00:00,34 ST-HERALD SQ,73536.0
2016-04-06 16:00:00,23 ST,73487.0
2016-05-04 16:00:00,23 ST,73445.5
2016-05-05 16:00:00,23 ST,73436.25
2016-03-16 16:00:00,23 ST,73406.5
2016-05-03 16:00:00,34 ST-HERALD SQ,73287.0
2016-03-17 16:00:00,23 ST,73132.0
2016-05-02 16:00:00,34 ST-HERALD SQ,73078.75
2016-04-04 08:00:00,GRD CNTRL-42 ST,72956.65603039911
2016-05-24 16:00:00,34 ST-HERALD SQ,72924.0
2016-04-22 16:00:00,34 ST-HERALD SQ,72920.61538461503
2016-05-09 16:00:00,34 ST-HERALD SQ,72914.25
2016-04-11 16:00:00,34 ST-HERALD SQ,72912.125
2016-04-04 16:00:00,34 ST-HERALD SQ,72756.0
2016-04-21 16:00:00,23 ST,72745.5
2016-05-17 08:00:00,GRD CNTRL-42 ST,72740.25
2016-03-17 08:00:00,GRD CNTRL-42 ST,72738.5
2016-04-13 16:00:00,23 ST,72735.25
2016-04-06 08:00:00,GRD CNTRL-42 ST,72709.61581420356
2016-03-24 16:00:00,23 ST,72681.875
2016-04-12 16:00:00,34 ST-HERALD SQ,72625.0
2016-03-30 16:00:00,23 ST,72581.75
2016-04-20 16:00:00,23 ST,72464.5
2016-03-29 16:00:00,23 ST,72394.25
2016-03-04 16:00:00,23 ST,72363.5
2016-05-31 16:00:00,34 ST-HERALD SQ,72244.75
2016-05-12 16:00:00,23 ST,72243.0
2016-04-05 16:00:00,23 ST,72151.5
2016-04-18 16:00:00,34 ST-HERALD SQ,72069.11538461503
2016-04-25 16:00:00,34 ST-HERALD SQ,71964.21634615492
2016-05-20 08:00:00,34 ST-PENN STA,71832.5
2016-04-08 08:00:00,34 ST-PENN STA,71789.0
2016-04-19 16:00:00,23 ST,71787.5
2016-04-29 08:00:00,34 ST-PENN STA,71721.75
2016-05-11 16:00:00,23 ST,71670.5
2016-05-10 08:00:00,34 ST-PENN STA,71539.49999999846
2016-04-07 08:00:00,GRD CNTRL-42 ST,71514.02903945954
2016-03-31 16:00:00,23 ST,71455.25
2016-03-21 08:00:00,GRD CNTRL-42 ST,71441.49999994016
2016-03-29 08:00:00,GRD CNTRL-42 ST,71339.75
2016-04-12 16:00:00,23 ST,71282.25
2016-05-10 16:00:00,23 ST,71201.5
2016-03-14 16:00:00,34 ST-HERALD SQ,71171.58333329963
2016-03-30 08:00:00,GRD CNTRL-42 ST,71110.75
2016-05-03 16:00:00,23 ST,71018.5
2016-03-22 16:00:00,23 ST,70993.5
2016-05-13 08:00:00,34 ST-PENN STA,70963.75
2016-05-27 12:00:00,GRD CNTRL-42 ST,70896.75
2016-03-22 08:00:00,GRD CNTRL-42 ST,70843.0
2016-03-15 08:00:00,GRD CNTRL-42 ST,70822.5
2016-05-23 08:00:00,GRD CNTRL-42 ST,70517.5833333344
2016-03-25 16:00:00,34 ST-HERALD SQ,70444.0
2016-03-23 08:00:00,GRD CNTRL-42 ST,70429.75
2016-03-28 08:00:00,GRD CNTRL-42 ST,70217.5
2016-04-11 08:00:00,GRD CNTRL-42 ST,70111.20694048342
2016-03-15 16:00:00,23 ST,70073.75
2016-05-19 16:00:00,23 ST,70030.75
2016-05-04 08:00:00,GRD CNTRL-42 ST,70010.0
2016-03-31 08:00:00,GRD CNTRL-42 ST,69937.25
2016-03-17 12:00:00,GRD CNTRL-42 ST,69913.75
2016-04-22 08:00:00,34 ST-PENN STA,69780.33333333334
2016-04-07 16:00:00,23 ST,69660.0
2016-04-11 16:00:00,23 ST,69593.25
2016-05-05 08:00:00,GRD CNTRL-42 ST,69564.5
2016-05-16 16:00:00,23 ST,69531.25
2016-04-18 16:00:00,23 ST,69500.5
2016-04-04 16:00:00,23 ST,69418.5
2016-05-16 08:00:00,GRD CNTRL-42 ST,69403.25
2016-04-14 08:00:00,GRD CNTRL-42 ST,69341.8716162495
2016-05-27 16:00:00,GRD CNTRL-42 ST,69279.0
2016-03-16 08:00:00,GRD CNTRL-42 ST,69165.99999999761
2016-05-20 12:00:00,34 ST-PENN STA,69083.0
2016-03-21 16:00:00,23 ST,68979.5
2016-04-19 08:00:00,GRD CNTRL-42 ST,68962.90095639632
2016-03-14 16:00:00,23 ST,68832.75
2016-05-27 16:00:00,34 ST-HERALD SQ,68785.15
2016-04-08 12:00:00,GRD CNTRL-42 ST,68768.31530225818
2016-05-06 12:00:00,34 ST-PENN STA,68406.88888888889
2016-04-01 12:00:00,34 ST-PENN STA,68376.125
2016-05-13 16:00:00,23 ST,68164.5
2016-05-13 12:00:00,34 ST-PENN STA,68159.25
2016-03-25 12:00:00,34 ST-PENN STA,68095.5
2016-05-26 16:00:00,23 ST,67955.0
2016-04-08 16:00:00,23 ST,67939.75
2016-04-20 08:00:00,GRD CNTRL-42 ST,67862.15489510489
2016-03-11 16:00:00,23 ST,67805.83333321
2016-03-23 16:00:00,23 ST,67737.0
2016-04-15 16:00:00,23 ST,67710.25
2016-04-27 08:00:00,GRD CNTRL-42 ST,67684.26706202286
2016-05-25 16:00:00,23 ST,67605.0
2016-05-02 16:00:00,23 ST,67578.375
2016-05-09 16:00:00,23 ST,67458.75
2016-03-18 16:00:00,23 ST,67450.0
2016-05-31 08:00:00,GRD CNTRL-42 ST,67395.9166666671
2016-04-07 12:00:00,GRD CNTRL-42 ST,67275.9270770022
2016-04-26 08:00:00,GRD CNTRL-42 ST,67146.63357786003
2016-05-24 16:00:00,23 ST,67107.75
2016-04-21 08:00:00,GRD CNTRL-42 ST,67068.11060148984
2016-05-18 12:00:00,34 ST-PENN STA,66964.5
2016-03-24 12:00:00,34 ST-PENN STA,66909.75
2016-05-26 12:00:00,34 ST-PENN STA,66902.0
2016-04-08 12:00:00,34 ST-PENN STA,66867.5
2016-04-13 08:00:00,GRD CNTRL-42 ST,66663.23339099609
2016-04-18 08:00:00,GRD CNTRL-42 ST,66578.75
2016-05-09 08:00:00,GRD CNTRL-42 ST,66558.75
2016-05-23 16:00:00,23 ST,66524.5000000007
2016-05-19 12:00:00,34 ST-PENN STA,66488.25
2016-04-28 08:00:00,GRD CNTRL-42 ST,66413.65054618576
2016-04-22 12:00:00,34 ST-PENN STA,66366.75
2016-05-26 08:00:00,GRD CNTRL-42 ST,66348.08333333264
2016-04-28 16:00:00,23 ST,66283.5
2016-04-05 12:00:00,GRD CNTRL-42 ST,66246.40062649024
2016-05-06 16:00:00,23 ST,65914.0
2016-04-04 12:00:00,GRD CNTRL-42 ST,65815.76240123427
2016-03-18 12:00:00,34 ST-PENN STA,65810.91666672449
2016-04-01 08:00:00,GRD CNTRL-42 ST,65689.75
2016-04-08 08:00:00,GRD CNTRL-42 ST,65670.5422647155
2016-04-06 12:00:00,GRD CNTRL-42 ST,65629.18885174622
2016-03-18 12:00:00,GRD CNTRL-42 ST,65621.5
2016-03-24 08:00:00,GRD CNTRL-42 ST,65619.7916666657
2016-03-09 16:00:00,TIMES SQ-42 ST,65603.0
2016-05-27 08:00:00,34 ST-PENN STA,65497.5
2016-04-12 12:00:00,GRD CNTRL-42 ST,65440.118203282065
2016-04-01 16:00:00,23 ST,65384.75
2016-03-17 12:00:00,34 ST-PENN STA,65371.75
