DATE_TIME,STATION,TOTAL_TRAFFIC,date,time
3/2/16 8:00,GRD CNTRL-42 ST,85508.45,3/2/16,8:00:00
5/5/16 16:00,GRD CNTRL-42 ST,85347.75,5/5/16,16:00:00
4/14/16 16:00,GRD CNTRL-42 ST,85335.32883,4/14/16,16:00:00
5/24/16 8:00,34 ST-PENN STA,85298,5/24/16,8:00:00
3/16/16 16:00,GRD CNTRL-42 ST,85236,3/16/16,16:00:00
3/30/16 16:00,GRD CNTRL-42 ST,85024,3/30/16,16:00:00
5/24/16 16:00,GRD CNTRL-42 ST,84608.5,5/24/16,16:00:00
3/8/16 8:00,GRD CNTRL-42 ST,84585.7,3/8/16,8:00:00
5/3/16 16:00,GRD CNTRL-42 ST,84502,5/3/16,16:00:00
5/3/16 8:00,34 ST-PENN STA,84490.5,5/3/16,8:00:00
4/12/16 16:00,GRD CNTRL-42 ST,84354.14124,4/12/16,16:00:00
3/14/16 8:00,34 ST-PENN STA,84329.125,3/14/16,8:00:00
4/11/16 16:00,GRD CNTRL-42 ST,84083.91968,4/11/16,16:00:00
3/8/16 16:00,34 ST-HERALD SQ,84083,3/8/16,16:00:00
5/10/16 16:00,GRD CNTRL-42 ST,84009,5/10/16,16:00:00
5/25/16 16:00,GRD CNTRL-42 ST,83909.75,5/25/16,16:00:00
3/31/16 16:00,GRD CNTRL-42 ST,83627.25,3/31/16,16:00:00
3/11/16 8:00,34 ST-PENN STA,83583,3/11/16,8:00:00
5/19/16 16:00,GRD CNTRL-42 ST,83567.5,5/19/16,16:00:00
3/29/16 16:00,GRD CNTRL-42 ST,83549.5,3/29/16,16:00:00
3/9/16 16:00,34 ST-HERALD SQ,83497,3/9/16,16:00:00
4/12/16 8:00,34 ST-PENN STA,83485.58333,4/12/16,8:00:00
5/11/16 16:00,GRD CNTRL-42 ST,83404.25,5/11/16,16:00:00
3/4/16 16:00,34 ST-HERALD SQ,83351,3/4/16,16:00:00
3/28/16 8:00,34 ST-PENN STA,83338.25,3/28/16,8:00:00
5/26/16 16:00,GRD CNTRL-42 ST,83307.75,5/26/16,16:00:00
4/28/16 16:00,GRD CNTRL-42 ST,83289.75,4/28/16,16:00:00
3/10/16 8:00,GRD CNTRL-42 ST,83273.25,3/10/16,8:00:00
5/6/16 16:00,GRD CNTRL-42 ST,83181,5/6/16,16:00:00
4/20/16 16:00,GRD CNTRL-42 ST,83134.53272,4/20/16,16:00:00
3/3/16 16:00,34 ST-HERALD SQ,83103,3/3/16,16:00:00
4/26/16 16:00,GRD CNTRL-42 ST,83081.51141,4/26/16,16:00:00
3/23/16 16:00,GRD CNTRL-42 ST,83031.5,3/23/16,16:00:00
4/21/16 16:00,GRD CNTRL-42 ST,82955.98843,4/21/16,16:00:00
3/18/16 16:00,GRD CNTRL-42 ST,82944.5,3/18/16,16:00:00
5/23/16 16:00,GRD CNTRL-42 ST,82892.71667,5/23/16,16:00:00
4/19/16 16:00,GRD CNTRL-42 ST,82735.64924,4/19/16,16:00:00
3/22/16 16:00,GRD CNTRL-42 ST,82613.75,3/22/16,16:00:00
3/2/16 16:00,34 ST-HERALD SQ,82182,3/2/16,16:00:00
4/15/16 16:00,GRD CNTRL-42 ST,82170.75,4/15/16,16:00:00
5/18/16 16:00,GRD CNTRL-42 ST,82137,5/18/16,16:00:00
3/25/16 16:00,34 ST-PENN STA,82115.5,3/25/16,16:00:00
3/15/16 16:00,GRD CNTRL-42 ST,82075.25,3/15/16,16:00:00
4/1/16 16:00,GRD CNTRL-42 ST,82056.83333,4/1/16,16:00:00
3/1/16 16:00,34 ST-HERALD SQ,82036,3/1/16,16:00:00
5/16/16 8:00,34 ST-PENN STA,82026.75,5/16/16,8:00:00
4/4/16 8:00,34 ST-PENN STA,81997.75,4/4/16,8:00:00
3/21/16 16:00,GRD CNTRL-42 ST,81913.75,3/21/16,16:00:00
3/29/16 8:00,34 ST-PENN STA,81843.5,3/29/16,8:00:00
4/27/16 16:00,GRD CNTRL-42 ST,81824.89489,4/27/16,16:00:00
5/18/16 16:00,34 ST-HERALD SQ,81821.92857,5/18/16,16:00:00
3/4/16 8:00,GRD CNTRL-42 ST,81680.1,3/4/16,8:00:00
5/16/16 16:00,GRD CNTRL-42 ST,81524.58333,5/16/16,16:00:00
5/13/16 16:00,GRD CNTRL-42 ST,81457.10294,5/13/16,16:00:00
3/15/16 8:00,34 ST-PENN STA,81238.75,3/15/16,8:00:00
3/10/16 16:00,34 ST-HERALD SQ,81224.33333,3/10/16,16:00:00
3/22/16 8:00,34 ST-PENN STA,81175.75,3/22/16,8:00:00
4/19/16 8:00,34 ST-PENN STA,81053,4/19/16,8:00:00
5/2/16 8:00,34 ST-PENN STA,81026.95833,5/2/16,8:00:00
4/13/16 8:00,34 ST-PENN STA,81004.75,4/13/16,8:00:00
3/1/16 8:00,GRD CNTRL-42 ST,80970.56667,3/1/16,8:00:00
3/24/16 16:00,34 ST-HERALD SQ,80903.75,3/24/16,16:00:00
5/20/16 16:00,GRD CNTRL-42 ST,80897.5,5/20/16,16:00:00
5/18/16 8:00,34 ST-PENN STA,80765.75,5/18/16,8:00:00
5/31/16 16:00,GRD CNTRL-42 ST,80761,5/31/16,16:00:00
3/30/16 8:00,34 ST-PENN STA,80603.75,3/30/16,8:00:00
3/31/16 8:00,34 ST-PENN STA,80575.41667,3/31/16,8:00:00
3/7/16 16:00,34 ST-HERALD SQ,80513,3/7/16,16:00:00
5/31/16 8:00,34 ST-PENN STA,80379,5/31/16,8:00:00
4/11/16 8:00,34 ST-PENN STA,80296.5,4/11/16,8:00:00
5/25/16 8:00,34 ST-PENN STA,79946.66667,5/25/16,8:00:00
3/3/16 16:00,23 ST,79835.5,3/3/16,16:00:00
5/17/16 8:00,34 ST-PENN STA,79800.5,5/17/16,8:00:00
3/21/16 8:00,34 ST-PENN STA,79745.5,3/21/16,8:00:00
5/23/16 8:00,34 ST-PENN STA,79740.75,5/23/16,8:00:00
5/19/16 8:00,34 ST-PENN STA,79702.5,5/19/16,8:00:00
4/18/16 16:00,GRD CNTRL-42 ST,79676.25,4/18/16,16:00:00
5/9/16 16:00,GRD CNTRL-42 ST,79519.75,5/9/16,16:00:00
3/23/16 16:00,34 ST-HERALD SQ,79378.75,3/23/16,16:00:00
4/29/16 16:00,GRD CNTRL-42 ST,79363,4/29/16,16:00:00
3/17/16 8:00,34 ST-PENN STA,79350.25,3/17/16,8:00:00
3/23/16 8:00,34 ST-PENN STA,79287.5,3/23/16,8:00:00
5/2/16 16:00,GRD CNTRL-42 ST,79282.5,5/2/16,16:00:00
4/20/16 8:00,34 ST-PENN STA,79202.75,4/20/16,8:00:00
3/11/16 8:00,GRD CNTRL-42 ST,79169.25,3/11/16,8:00:00
5/25/16 16:00,34 ST-HERALD SQ,78922.75,5/25/16,16:00:00
4/6/16 8:00,34 ST-PENN STA,78754.75,4/6/16,8:00:00
3/16/16 8:00,34 ST-PENN STA,78679.5,3/16/16,8:00:00
5/6/16 8:00,34 ST-PENN STA,78588.7619,5/6/16,8:00:00
3/17/16 16:00,34 ST-HERALD SQ,78573,3/17/16,16:00:00
4/14/16 8:00,34 ST-PENN STA,78537,4/14/16,8:00:00
5/9/16 8:00,34 ST-PENN STA,78506,5/9/16,8:00:00
3/1/16 16:00,23 ST,78488.75,3/1/16,16:00:00
3/8/16 16:00,23 ST,78484.25,3/8/16,16:00:00
3/18/16 16:00,34 ST-HERALD SQ,78460.25,3/18/16,16:00:00
4/7/16 8:00,34 ST-PENN STA,78289.75,4/7/16,8:00:00
4/25/16 16:00,GRD CNTRL-42 ST,78270.62792,4/25/16,16:00:00
4/1/16 16:00,34 ST-HERALD SQ,78270,4/1/16,16:00:00
3/2/16 16:00,23 ST,78240,3/2/16,16:00:00
4/15/16 16:00,34 ST-HERALD SQ,78194.25,4/15/16,16:00:00
5/13/16 16:00,34 ST-HERALD SQ,78167.75,5/13/16,16:00:00
3/30/16 16:00,34 ST-HERALD SQ,78128.875,3/30/16,16:00:00
5/17/16 16:00,34 ST-HERALD SQ,78101.25,5/17/16,16:00:00
5/19/16 16:00,34 ST-HERALD SQ,78013.41667,5/19/16,16:00:00
5/20/16 16:00,34 ST-HERALD SQ,78010.25,5/20/16,16:00:00
3/28/16 16:00,GRD CNTRL-42 ST,77949.75,3/28/16,16:00:00
4/8/16 16:00,34 ST-HERALD SQ,77883.5,4/8/16,16:00:00
5/6/16 16:00,34 ST-HERALD SQ,77784.33333,5/6/16,16:00:00
4/12/16 8:00,GRD CNTRL-42 ST,77642.6785,4/12/16,8:00:00
5/12/16 8:00,34 ST-PENN STA,77517.25,5/12/16,8:00:00
3/10/16 16:00,23 ST,77500.75,3/10/16,16:00:00
5/27/16 12:00,34 ST-PENN STA,77471.5,5/27/16,12:00:00
3/7/16 8:00,GRD CNTRL-42 ST,77423.625,3/7/16,8:00:00
5/4/16 16:00,34 ST-HERALD SQ,77393,5/4/16,16:00:00
5/5/16 16:00,34 ST-HERALD SQ,77386.25,5/5/16,16:00:00
4/21/16 8:00,34 ST-PENN STA,77355.75,4/21/16,8:00:00
4/27/16 16:00,34 ST-HERALD SQ,77328,4/27/16,16:00:00
4/28/16 16:00,34 ST-HERALD SQ,77307,4/28/16,16:00:00
4/6/16 16:00,34 ST-HERALD SQ,77221.75,4/6/16,16:00:00
4/22/16 16:00,GRD CNTRL-42 ST,77188.62191,4/22/16,16:00:00
4/18/16 8:00,34 ST-PENN STA,77034.75,4/18/16,8:00:00
3/29/16 16:00,34 ST-HERALD SQ,77030.5,3/29/16,16:00:00
3/22/16 16:00,34 ST-HERALD SQ,76991.25,3/22/16,16:00:00
5/26/16 16:00,34 ST-HERALD SQ,76938,5/26/16,16:00:00
3/9/16 16:00,23 ST,76916.25,3/9/16,16:00:00
5/26/16 8:00,34 ST-PENN STA,76835.5,5/26/16,8:00:00
3/31/16 16:00,34 ST-HERALD SQ,76831.75,3/31/16,16:00:00
4/5/16 16:00,34 ST-HERALD SQ,76623.5,4/5/16,16:00:00
3/24/16 8:00,34 ST-PENN STA,76529.04167,3/24/16,8:00:00
3/16/16 16:00,34 ST-HERALD SQ,76451.5,3/16/16,16:00:00
5/12/16 16:00,GRD CNTRL-42 ST,76305.63043,5/12/16,16:00:00
5/12/16 16:00,34 ST-HERALD SQ,76153,5/12/16,16:00:00
5/11/16 8:00,34 ST-PENN STA,75889.6875,5/11/16,8:00:00
3/18/16 8:00,34 ST-PENN STA,75721.70833,3/18/16,8:00:00
4/21/16 16:00,34 ST-HERALD SQ,75692.11538,4/21/16,16:00:00
3/14/16 8:00,GRD CNTRL-42 ST,75690.125,3/14/16,8:00:00
4/13/16 16:00,34 ST-HERALD SQ,75677.25,4/13/16,16:00:00
4/26/16 8:00,34 ST-PENN STA,75560.76923,4/26/16,8:00:00
4/29/16 16:00,34 ST-HERALD SQ,75504,4/29/16,16:00:00
4/15/16 8:00,34 ST-PENN STA,75480.25,4/15/16,8:00:00
5/11/16 16:00,34 ST-HERALD SQ,75447.25,5/11/16,16:00:00
4/27/16 8:00,34 ST-PENN STA,75433.25,4/27/16,8:00:00
4/1/16 8:00,34 ST-PENN STA,75293.875,4/1/16,8:00:00
4/5/16 8:00,GRD CNTRL-42 ST,75270.62759,4/5/16,8:00:00
4/28/16 8:00,34 ST-PENN STA,75125,4/28/16,8:00:00
4/7/16 16:00,34 ST-HERALD SQ,75107.5,4/7/16,16:00:00
4/26/16 16:00,34 ST-HERALD SQ,74800.25,4/26/16,16:00:00
3/15/16 16:00,34 ST-HERALD SQ,74756.625,3/15/16,16:00:00
4/14/16 16:00,34 ST-HERALD SQ,74736.25,4/14/16,16:00:00
4/20/16 16:00,34 ST-HERALD SQ,74594.36538,4/20/16,16:00:00
3/21/16 16:00,34 ST-HERALD SQ,74592.5,3/21/16,16:00:00
5/10/16 16:00,34 ST-HERALD SQ,74508.25,5/10/16,16:00:00
5/17/16 16:00,23 ST,74386.75,5/17/16,16:00:00
5/24/16 8:00,GRD CNTRL-42 ST,74211.60417,5/24/16,8:00:00
5/23/16 16:00,34 ST-HERALD SQ,74197.75,5/23/16,16:00:00
5/3/16 8:00,GRD CNTRL-42 ST,74179,5/3/16,8:00:00
5/16/16 16:00,34 ST-HERALD SQ,74106.25,5/16/16,16:00:00
4/25/16 8:00,34 ST-PENN STA,74029,4/25/16,8:00:00
4/19/16 16:00,34 ST-HERALD SQ,73935.61538,4/19/16,16:00:00
4/14/16 16:00,23 ST,73900,4/14/16,16:00:00
3/7/16 16:00,23 ST,73875.5,3/7/16,16:00:00
5/18/16 16:00,23 ST,73797.75,5/18/16,16:00:00
5/6/16 8:00,GRD CNTRL-42 ST,73773.58333,5/6/16,8:00:00
3/9/16 8:00,GRD CNTRL-42 ST,73595.58333,3/9/16,8:00:00
3/28/16 16:00,34 ST-HERALD SQ,73536,3/28/16,16:00:00
4/6/16 16:00,23 ST,73487,4/6/16,16:00:00
5/4/16 16:00,23 ST,73445.5,5/4/16,16:00:00
5/5/16 16:00,23 ST,73436.25,5/5/16,16:00:00
3/16/16 16:00,23 ST,73406.5,3/16/16,16:00:00
5/3/16 16:00,34 ST-HERALD SQ,73287,5/3/16,16:00:00
3/17/16 16:00,23 ST,73132,3/17/16,16:00:00
5/2/16 16:00,34 ST-HERALD SQ,73078.75,5/2/16,16:00:00
4/4/16 8:00,GRD CNTRL-42 ST,72956.65603,4/4/16,8:00:00
5/24/16 16:00,34 ST-HERALD SQ,72924,5/24/16,16:00:00
4/22/16 16:00,34 ST-HERALD SQ,72920.61538,4/22/16,16:00:00
5/9/16 16:00,34 ST-HERALD SQ,72914.25,5/9/16,16:00:00
4/11/16 16:00,34 ST-HERALD SQ,72912.125,4/11/16,16:00:00
4/4/16 16:00,34 ST-HERALD SQ,72756,4/4/16,16:00:00
4/21/16 16:00,23 ST,72745.5,4/21/16,16:00:00
5/17/16 8:00,GRD CNTRL-42 ST,72740.25,5/17/16,8:00:00
3/17/16 8:00,GRD CNTRL-42 ST,72738.5,3/17/16,8:00:00
4/13/16 16:00,23 ST,72735.25,4/13/16,16:00:00
4/6/16 8:00,GRD CNTRL-42 ST,72709.61581,4/6/16,8:00:00
3/24/16 16:00,23 ST,72681.875,3/24/16,16:00:00
4/12/16 16:00,34 ST-HERALD SQ,72625,4/12/16,16:00:00
3/30/16 16:00,23 ST,72581.75,3/30/16,16:00:00
4/20/16 16:00,23 ST,72464.5,4/20/16,16:00:00
3/29/16 16:00,23 ST,72394.25,3/29/16,16:00:00
3/4/16 16:00,23 ST,72363.5,3/4/16,16:00:00
5/31/16 16:00,34 ST-HERALD SQ,72244.75,5/31/16,16:00:00
5/12/16 16:00,23 ST,72243,5/12/16,16:00:00
4/5/16 16:00,23 ST,72151.5,4/5/16,16:00:00
4/18/16 16:00,34 ST-HERALD SQ,72069.11538,4/18/16,16:00:00
4/25/16 16:00,34 ST-HERALD SQ,71964.21635,4/25/16,16:00:00
5/20/16 8:00,34 ST-PENN STA,71832.5,5/20/16,8:00:00
4/8/16 8:00,34 ST-PENN STA,71789,4/8/16,8:00:00
4/19/16 16:00,23 ST,71787.5,4/19/16,16:00:00
4/29/16 8:00,34 ST-PENN STA,71721.75,4/29/16,8:00:00
5/11/16 16:00,23 ST,71670.5,5/11/16,16:00:00
5/10/16 8:00,34 ST-PENN STA,71539.5,5/10/16,8:00:00
4/7/16 8:00,GRD CNTRL-42 ST,71514.02904,4/7/16,8:00:00
3/31/16 16:00,23 ST,71455.25,3/31/16,16:00:00
3/21/16 8:00,GRD CNTRL-42 ST,71441.5,3/21/16,8:00:00
3/29/16 8:00,GRD CNTRL-42 ST,71339.75,3/29/16,8:00:00
4/12/16 16:00,23 ST,71282.25,4/12/16,16:00:00
5/10/16 16:00,23 ST,71201.5,5/10/16,16:00:00
3/14/16 16:00,34 ST-HERALD SQ,71171.58333,3/14/16,16:00:00
3/30/16 8:00,GRD CNTRL-42 ST,71110.75,3/30/16,8:00:00
5/3/16 16:00,23 ST,71018.5,5/3/16,16:00:00
3/22/16 16:00,23 ST,70993.5,3/22/16,16:00:00
5/13/16 8:00,34 ST-PENN STA,70963.75,5/13/16,8:00:00
5/27/16 12:00,GRD CNTRL-42 ST,70896.75,5/27/16,12:00:00
3/22/16 8:00,GRD CNTRL-42 ST,70843,3/22/16,8:00:00
3/15/16 8:00,GRD CNTRL-42 ST,70822.5,3/15/16,8:00:00
5/23/16 8:00,GRD CNTRL-42 ST,70517.58333,5/23/16,8:00:00
3/25/16 16:00,34 ST-HERALD SQ,70444,3/25/16,16:00:00
3/23/16 8:00,GRD CNTRL-42 ST,70429.75,3/23/16,8:00:00
3/28/16 8:00,GRD CNTRL-42 ST,70217.5,3/28/16,8:00:00
4/11/16 8:00,GRD CNTRL-42 ST,70111.20694,4/11/16,8:00:00
3/15/16 16:00,23 ST,70073.75,3/15/16,16:00:00
5/19/16 16:00,23 ST,70030.75,5/19/16,16:00:00
5/4/16 8:00,GRD CNTRL-42 ST,70010,5/4/16,8:00:00
3/31/16 8:00,GRD CNTRL-42 ST,69937.25,3/31/16,8:00:00
3/17/16 12:00,GRD CNTRL-42 ST,69913.75,3/17/16,12:00:00
4/22/16 8:00,34 ST-PENN STA,69780.33333,4/22/16,8:00:00
4/7/16 16:00,23 ST,69660,4/7/16,16:00:00
4/11/16 16:00,23 ST,69593.25,4/11/16,16:00:00
5/5/16 8:00,GRD CNTRL-42 ST,69564.5,5/5/16,8:00:00
5/16/16 16:00,23 ST,69531.25,5/16/16,16:00:00
4/18/16 16:00,23 ST,69500.5,4/18/16,16:00:00
4/4/16 16:00,23 ST,69418.5,4/4/16,16:00:00
5/16/16 8:00,GRD CNTRL-42 ST,69403.25,5/16/16,8:00:00
4/14/16 8:00,GRD CNTRL-42 ST,69341.87162,4/14/16,8:00:00
5/27/16 16:00,GRD CNTRL-42 ST,69279,5/27/16,16:00:00
3/16/16 8:00,GRD CNTRL-42 ST,69166,3/16/16,8:00:00
5/20/16 12:00,34 ST-PENN STA,69083,5/20/16,12:00:00
3/21/16 16:00,23 ST,68979.5,3/21/16,16:00:00
4/19/16 8:00,GRD CNTRL-42 ST,68962.90096,4/19/16,8:00:00
3/14/16 16:00,23 ST,68832.75,3/14/16,16:00:00
5/27/16 16:00,34 ST-HERALD SQ,68785.15,5/27/16,16:00:00
4/8/16 12:00,GRD CNTRL-42 ST,68768.3153,4/8/16,12:00:00
5/6/16 12:00,34 ST-PENN STA,68406.88889,5/6/16,12:00:00
4/1/16 12:00,34 ST-PENN STA,68376.125,4/1/16,12:00:00
5/13/16 16:00,23 ST,68164.5,5/13/16,16:00:00
5/13/16 12:00,34 ST-PENN STA,68159.25,5/13/16,12:00:00
3/25/16 12:00,34 ST-PENN STA,68095.5,3/25/16,12:00:00
5/26/16 16:00,23 ST,67955,5/26/16,16:00:00
4/8/16 16:00,23 ST,67939.75,4/8/16,16:00:00
4/20/16 8:00,GRD CNTRL-42 ST,67862.1549,4/20/16,8:00:00
3/11/16 16:00,23 ST,67805.83333,3/11/16,16:00:00
3/23/16 16:00,23 ST,67737,3/23/16,16:00:00
4/15/16 16:00,23 ST,67710.25,4/15/16,16:00:00
4/27/16 8:00,GRD CNTRL-42 ST,67684.26706,4/27/16,8:00:00
5/25/16 16:00,23 ST,67605,5/25/16,16:00:00
5/2/16 16:00,23 ST,67578.375,5/2/16,16:00:00
5/9/16 16:00,23 ST,67458.75,5/9/16,16:00:00
3/18/16 16:00,23 ST,67450,3/18/16,16:00:00
5/31/16 8:00,GRD CNTRL-42 ST,67395.91667,5/31/16,8:00:00
4/7/16 12:00,GRD CNTRL-42 ST,67275.92708,4/7/16,12:00:00
4/26/16 8:00,GRD CNTRL-42 ST,67146.63358,4/26/16,8:00:00
5/24/16 16:00,23 ST,67107.75,5/24/16,16:00:00
4/21/16 8:00,GRD CNTRL-42 ST,67068.1106,4/21/16,8:00:00
5/18/16 12:00,34 ST-PENN STA,66964.5,5/18/16,12:00:00
3/24/16 12:00,34 ST-PENN STA,66909.75,3/24/16,12:00:00
5/26/16 12:00,34 ST-PENN STA,66902,5/26/16,12:00:00
4/8/16 12:00,34 ST-PENN STA,66867.5,4/8/16,12:00:00
4/13/16 8:00,GRD CNTRL-42 ST,66663.23339,4/13/16,8:00:00
4/18/16 8:00,GRD CNTRL-42 ST,66578.75,4/18/16,8:00:00
5/9/16 8:00,GRD CNTRL-42 ST,66558.75,5/9/16,8:00:00
5/23/16 16:00,23 ST,66524.5,5/23/16,16:00:00
5/19/16 12:00,34 ST-PENN STA,66488.25,5/19/16,12:00:00
4/28/16 8:00,GRD CNTRL-42 ST,66413.65055,4/28/16,8:00:00
4/22/16 12:00,34 ST-PENN STA,66366.75,4/22/16,12:00:00
5/26/16 8:00,GRD CNTRL-42 ST,66348.08333,5/26/16,8:00:00
4/28/16 16:00,23 ST,66283.5,4/28/16,16:00:00
4/5/16 12:00,GRD CNTRL-42 ST,66246.40063,4/5/16,12:00:00
5/6/16 16:00,23 ST,65914,5/6/16,16:00:00
4/4/16 12:00,GRD CNTRL-42 ST,65815.7624,4/4/16,12:00:00
3/18/16 12:00,34 ST-PENN STA,65810.91667,3/18/16,12:00:00
4/1/16 8:00,GRD CNTRL-42 ST,65689.75,4/1/16,8:00:00
4/8/16 8:00,GRD CNTRL-42 ST,65670.54226,4/8/16,8:00:00
4/6/16 12:00,GRD CNTRL-42 ST,65629.18885,4/6/16,12:00:00
3/18/16 12:00,GRD CNTRL-42 ST,65621.5,3/18/16,12:00:00
3/24/16 8:00,GRD CNTRL-42 ST,65619.79167,3/24/16,8:00:00
3/9/16 16:00,TIMES SQ-42 ST,65603,3/9/16,16:00:00
5/27/16 8:00,34 ST-PENN STA,65497.5,5/27/16,8:00:00
4/12/16 12:00,GRD CNTRL-42 ST,65440.1182,4/12/16,12:00:00
4/1/16 16:00,23 ST,65384.75,4/1/16,16:00:00
3/17/16 12:00,34 ST-PENN STA,65371.75,3/17/16,12:00:00
3/10/16 16:00,TIMES SQ-42 ST,65318,3/10/16,16:00:00
3/11/16 16:00,TIMES SQ-42 ST,65313,3/11/16,16:00:00
3/28/16 16:00,23 ST,65267.75,3/28/16,16:00:00
5/20/16 16:00,23 ST,65125.25,5/20/16,16:00:00
5/6/16 12:00,GRD CNTRL-42 ST,65086.08333,5/6/16,12:00:00
3/11/16 16:00,14 ST-UNION SQ,64997,3/11/16,16:00:00
3/31/16 12:00,34 ST-PENN STA,64885.83333,3/31/16,12:00:00
4/15/16 12:00,34 ST-PENN STA,64800.5,4/15/16,12:00:00
5/25/16 12:00,34 ST-PENN STA,64792.83333,5/25/16,12:00:00
3/3/16 8:00,34 ST-HERALD SQ,64727,3/3/16,8:00:00
3/30/16 12:00,34 ST-PENN STA,64709.75,3/30/16,12:00:00
5/4/16 12:00,GRD CNTRL-42 ST,64590,5/4/16,12:00:00
5/17/16 12:00,34 ST-PENN STA,64587.75,5/17/16,12:00:00
3/8/16 16:00,TIMES SQ-42 ST,64565,3/8/16,16:00:00
4/27/16 16:00,23 ST,64493.75,4/27/16,16:00:00
5/3/16 12:00,34 ST-PENN STA,64489.61111,5/3/16,12:00:00
4/15/16 8:00,GRD CNTRL-42 ST,64479.75,4/15/16,8:00:00
3/29/16 12:00,34 ST-PENN STA,64363.5,3/29/16,12:00:00
5/3/16 12:00,GRD CNTRL-42 ST,64353.75,5/3/16,12:00:00
4/14/16 12:00,GRD CNTRL-42 ST,64351.14465,4/14/16,12:00:00
3/23/16 12:00,34 ST-PENN STA,64336,3/23/16,12:00:00
3/18/16 8:00,GRD CNTRL-42 ST,64320.75,3/18/16,8:00:00
3/9/16 16:00,86 ST,64319.25,3/9/16,16:00:00
4/15/16 12:00,GRD CNTRL-42 ST,64312.5,4/15/16,12:00:00
5/5/16 12:00,GRD CNTRL-42 ST,64281.5,5/5/16,12:00:00
5/13/16 12:00,GRD CNTRL-42 ST,64215.85294,5/13/16,12:00:00
3/23/16 12:00,GRD CNTRL-42 ST,64197.25,3/23/16,12:00:00
3/11/16 16:00,86 ST,64171.5,3/11/16,16:00:00
4/25/16 8:00,GRD CNTRL-42 ST,64122.91676,4/25/16,8:00:00
3/2/16 16:00,TIMES SQ-42 ST,64087,3/2/16,16:00:00
4/21/16 12:00,34 ST-PENN STA,64040.75,4/21/16,12:00:00
3/31/16 12:00,GRD CNTRL-42 ST,64021.75,3/31/16,12:00:00
3/2/16 16:00,86 ST,63978.25,3/2/16,16:00:00
3/7/16 8:00,34 ST-HERALD SQ,63976,3/7/16,8:00:00
3/30/16 12:00,GRD CNTRL-42 ST,63943.5,3/30/16,12:00:00
5/12/16 8:00,GRD CNTRL-42 ST,63939.94022,5/12/16,8:00:00
3/1/16 16:00,86 ST,63931.75,3/1/16,16:00:00
5/20/16 12:00,GRD CNTRL-42 ST,63818.25,5/20/16,12:00:00
5/24/16 12:00,34 ST-PENN STA,63728.5,5/24/16,12:00:00
5/26/16 12:00,GRD CNTRL-42 ST,63724.16667,5/26/16,12:00:00
5/17/16 12:00,GRD CNTRL-42 ST,63693.5,5/17/16,12:00:00
3/28/16 12:00,34 ST-PENN STA,63564,3/28/16,12:00:00
4/26/16 16:00,23 ST,63509.75,4/26/16,16:00:00
3/8/16 16:00,86 ST,63500.75,3/8/16,16:00:00
3/9/16 16:00,14 ST-UNION SQ,63449.75,3/9/16,16:00:00
4/22/16 12:00,GRD CNTRL-42 ST,63346.433,4/22/16,12:00:00
3/4/16 16:00,86 ST,63342.75,3/4/16,16:00:00
4/6/16 12:00,34 ST-PENN STA,63331,4/6/16,12:00:00
4/29/16 8:00,GRD CNTRL-42 ST,63323.75,4/29/16,8:00:00
4/21/16 12:00,GRD CNTRL-42 ST,63299.04952,4/21/16,12:00:00
3/3/16 16:00,TIMES SQ-42 ST,63290,3/3/16,16:00:00
3/29/16 12:00,GRD CNTRL-42 ST,63229,3/29/16,12:00:00
5/19/16 8:00,GRD CNTRL-42 ST,63199.25,5/19/16,8:00:00
5/12/16 12:00,34 ST-PENN STA,63191.75,5/12/16,12:00:00
3/2/16 8:00,34 ST-HERALD SQ,63118,3/2/16,8:00:00
3/3/16 16:00,86 ST,63105.5,3/3/16,16:00:00
4/14/16 12:00,34 ST-PENN STA,63043,4/14/16,12:00:00
5/18/16 16:00,TIMES SQ-42 ST,62995,5/18/16,16:00:00
4/29/16 16:00,23 ST,62955.25,4/29/16,16:00:00
3/10/16 16:00,86 ST,62952.25,3/10/16,16:00:00
4/22/16 16:00,23 ST,62913.25,4/22/16,16:00:00
3/22/16 12:00,34 ST-PENN STA,62798.125,3/22/16,12:00:00
4/28/16 12:00,34 ST-PENN STA,62779,4/28/16,12:00:00
3/16/16 12:00,GRD CNTRL-42 ST,62777.75,3/16/16,12:00:00
3/16/16 12:00,34 ST-PENN STA,62740.5,3/16/16,12:00:00
4/13/16 12:00,GRD CNTRL-42 ST,62710.83976,4/13/16,12:00:00
5/25/16 8:00,GRD CNTRL-42 ST,62672.25,5/25/16,8:00:00
5/24/16 12:00,GRD CNTRL-42 ST,62665.5,5/24/16,12:00:00
4/20/16 12:00,34 ST-PENN STA,62581.25,4/20/16,12:00:00
3/22/16 12:00,GRD CNTRL-42 ST,62550.75,3/22/16,12:00:00
3/1/16 8:00,34 ST-HERALD SQ,62546,3/1/16,8:00:00
3/9/16 8:00,34 ST-HERALD SQ,62542.5,3/9/16,8:00:00
3/10/16 8:00,34 ST-HERALD SQ,62505,3/10/16,8:00:00
5/18/16 16:00,86 ST,62468.75,5/18/16,16:00:00
3/8/16 8:00,34 ST-HERALD SQ,62407,3/8/16,8:00:00
5/19/16 12:00,GRD CNTRL-42 ST,62350.5,5/19/16,12:00:00
3/10/16 16:00,14 ST-UNION SQ,62233.25,3/10/16,16:00:00
